data_name,rs,train_rmse,test_rmse,memory_usage,time_usage,algo
5000_data,42,0.45964887279248007,1.5181857674437647,4612096,172.71598196029663,svd
5000_data,70,0.4606887352858292,1.5178769970918145,-2363392,182.2405788898468,svd
5000_data,18,0.45993618054854707,1.51933169408733,-2514944,173.7724678516388,svd
5000_data,83,0.4595301040630524,1.519367796381021,-4751360,179.2139286994934,svd
5000_data,29,0.4584486910918482,1.521563303913084,-2514944,178.01589107513428,svd
5000_data,38,0.45870493919970645,1.520707598300082,-4579328,182.44333910942078,svd
