data_name,rs,train_rmse,test_rmse,memory_usage,time_usage,algo
1000_data,70,0.2120627632483301,1.4791185566044533,4.89453125,12.073319435119629,svd
1000_data,18,0.21308119584070914,1.475465998168041,1.9140625,11.532045364379883,svd
1000_data,83,0.21304065448404083,1.4753778573733098,5.20703125,12.033988952636719,svd
1000_data,29,0.21028335104211748,1.4787426953785483,1.703125,11.333679914474487,svd
1000_data,38,0.2110800988699247,1.4748474069294937,7.92578125,11.621581792831421,svd
1000_data,76,0.2128036100597832,1.4772542337129975,5.140625,11.378152847290039,svd
1000_data,3,0.21308435434286951,1.4766917491968268,5.4921875,10.720072031021118,svd
1000_data,68,0.211221996001084,1.4759331876050048,4.32421875,9.585556983947754,svd
1000_data,24,0.21430724871455226,1.4746087466305504,5.76953125,11.988640069961548,svd
1000_data,49,0.21235255098602968,1.4784770750694582,2.1796875,9.605300426483154,svd
1000_data,81,0.2146710155302551,1.474509240481685,2.05078125,9.878124713897705,svd
1000_data,16,0.2154671103638385,1.4702481496260915,7.02734375,10.747488021850586,svd
1000_data,61,0.2116349168983688,1.4779154187840586,3.1015625,10.810312271118164,svd
1000_data,5,0.21243942123546067,1.4752598891827988,4.5703125,9.139766693115234,svd
1000_data,28,0.21280033015906558,1.47166293094384,3.2109375,10.3234281539917,svd
1000_data,87,0.2108778560605448,1.4747547078114491,5.5859375,9.667957067489624,svd
1000_data,33,0.21658142171949937,1.4716564154552145,7.0390625,11.275165557861328,svd
2000_data,73,0.31460565273821667,1.4960601931818553,14.4921875,31.900342226028442,svd
2000_data,57,0.3142570119506387,1.494805762995537,1.75,33.61188769340515,svd
2000_data,89,0.3146375893304439,1.4966487273206432,26.98046875,31.861598253250122,svd
2000_data,26,0.31540267158750795,1.495929975681759,8.87890625,31.836480617523193,svd
2000_data,91,0.31583676249983506,1.4925253547852257,13.46875,32.552250385284424,svd
2000_data,34,0.31524304121829205,1.4956644332207778,8.5546875,32.208176612854004,svd
2000_data,10,0.3151063049076408,1.4943314132849495,20.5625,31.85144305229187,svd
2000_data,64,0.3166974478972733,1.4930488975944798,9.625,33.03012037277222,svd
2000_data,7,0.31561789483129904,1.4943003732737004,27.26171875,31.988139152526855,svd
2000_data,51,0.313592787012558,1.4967688357728277,0.015625,32.326329946517944,svd
2000_data,95,0.3136817249568386,1.4971246782715513,20.421875,31.679853200912476,svd
2000_data,13,0.3153826081679825,1.4933843931155601,15.0703125,33.66286849975586,svd
2000_data,42,0.31352775994833126,1.4965266078943513,9.37109375,31.803314924240112,svd
2000_data,70,0.3156082657297769,1.494396351709628,6.15234375,32.5705783367157,svd
2000_data,18,0.3157217800588213,1.4945862581737366,2.84375,32.06505060195923,svd
2000_data,83,0.31509991187216824,1.495601887574399,4.20703125,31.762548446655273,svd
2000_data,29,0.31496628172362345,1.4960095044200898,14.15234375,33.192107915878296,svd
2000_data,38,0.31393512456874256,1.496510746313845,9.36328125,31.48063015937805,svd
2000_data,76,0.3161222295974379,1.4937845953740607,8.484375,32.78285789489746,svd
2000_data,3,0.3156020540698567,1.4958660803642052,3.82421875,32.47868990898132,svd
2000_data,68,0.31408540634508336,1.495361859693524,15.6796875,32.20124936103821,svd
2000_data,24,0.3150490431101811,1.4959143432466346,14.23046875,31.72146987915039,svd
2000_data,49,0.31611720278422156,1.4936730306329222,7.453125,33.41610670089722,svd
2000_data,81,0.3139251514051678,1.4968232856901118,8.7421875,31.73489737510681,svd
2000_data,16,0.31467636033750396,1.4966256845751496,9.73046875,29.136724948883057,svd
2000_data,61,0.31544818180916007,1.4944595556764881,8.48046875,27.920841455459595,svd
2000_data,5,0.3146862255889185,1.4950818547910198,9.390625,29.49185800552368,svd
2000_data,28,0.31357665136974977,1.4970764433467207,5.74609375,28.789034366607666,svd
2000_data,87,0.3122116105132595,1.4979092400256506,6.95703125,28.709285259246826,svd
2000_data,33,0.3155161008395921,1.496131188622876,11.2890625,28.245484113693237,svd
3000_data,73,0.3714463102337385,1.5172575828859756,3.56640625,75.87977051734924,svd
3000_data,57,0.3693862499952979,1.518311125793833,1.53515625,74.72789478302002,svd
3000_data,89,0.3724281147889299,1.5153102525249464,-0.68359375,77.19077467918396,svd
3000_data,26,0.3716121926122138,1.516058344936863,-2.44921875,80.2842390537262,svd
3000_data,91,0.3709930030973854,1.5166655596497813,6.55859375,73.34325528144836,svd
3000_data,34,0.3717932301762898,1.515679012693214,-1.90625,74.05731534957886,svd
3000_data,10,0.37067709044599323,1.516341512156414,-0.76953125,74.48545742034912,svd
3000_data,64,0.37123946806331265,1.517710329816158,9.37890625,74.64855551719666,svd
3000_data,7,0.3708343454054151,1.5184283489301078,0.15625,76.53599953651428,svd
3000_data,51,0.36990470513239593,1.5172948465047418,9.078125,79.64718914031982,svd
3000_data,95,0.3714568616148952,1.516062734959757,-10.5625,80.59277105331421,svd
3000_data,13,0.3721173364057492,1.5154790278686232,-1.06640625,73.7210750579834,svd
3000_data,42,0.37110079666728146,1.5156526170045996,-2.55859375,80.04009008407593,svd
3000_data,70,0.3730861965099073,1.5137933587360979,4.859375,79.80381774902344,svd
3000_data,18,0.37242065445034556,1.5158403147493336,-6.828125,72.11792612075806,svd
3000_data,83,0.3726309071722587,1.5135782940165892,-7.0703125,76.64763140678406,svd
3000_data,29,0.37160622209075705,1.515712696074088,-1.1484375,75.68544840812683,svd
3000_data,38,0.3710726488195426,1.5169502582351297,-4.15625,74.51209950447083,svd
3000_data,76,0.37191203631514413,1.5150927567225116,-7.5234375,74.70029473304749,svd
3000_data,3,0.3727464812233194,1.5144696765199477,-2.28125,77.88218569755554,svd
3000_data,68,0.37121811933635945,1.5158419242381869,-5.55859375,80.62354230880737,svd
3000_data,24,0.3726651000467089,1.5150007435971005,-5.33984375,77.03672909736633,svd
3000_data,49,0.37201461871430536,1.5149031546860734,-7.83203125,75.22947549819946,svd
3000_data,81,0.3711641138936118,1.5186357035097562,-0.328125,72.30666422843933,svd
3000_data,16,0.3697597629676359,1.5191021688616118,5.10546875,77.8169207572937,svd
3000_data,61,0.3715427656615234,1.5167383460322874,-2.6484375,71.38626074790955,svd
3000_data,5,0.37169310440223635,1.5147583439364658,-2.8125,76.14355111122131,svd
3000_data,28,0.37040274367666093,1.5170771965740677,-4.140625,75.59848666191101,svd
3000_data,87,0.37015989684309253,1.5164171348671986,-7.2890625,74.28662919998169,svd
3000_data,33,0.37170942824952335,1.5169398589075829,-1.13671875,75.96103286743164,svd
